rating,genres,description,title,imdb_id,director,length,number_of_rating,year,img,weighted_rating
7.4,,"Homo Sapiens shows stunning images of forgotten places, buildings we constructed and then left.",Homo sapiens,/title/tt5450084/,Nikolaus Geyrhalter,94 mins.,37,2016,"http://ia.media-imdb.com/images/M/MV5BNzQ5ODViNDktMzU5Yy00OWZlLWIwN2ItZTQ3OGI0MzkzMjQ0XkEyXkFqcGdeQXVyMjQzMTE1OTU@._V1_UY268_CR4,0,182,268_AL_.jpg",3.39885
8.5,"Comedy,Crime,Mystery,Romance,Thriller","Commitment phobic Morgan and her ex-girlfriend Jean, locally famous true crime podcasters, suspect Morgan's new love interest is a murderer.",Women Who Kill,/title/tt3973012/,Ingrid Jungermann,93 mins.,13,2016,Not Available,3.3988
8.5,Comedy,"After encountering a ghost in his family's vacation home, Dan a modern artist and his wife Mary hire...",Another Evil,/title/tt4185566/,Carson D. Mell,90 mins.,13,2016,"http://ia.media-imdb.com/images/M/MV5BMzM5NDg0MTczMV5BMl5BanBnXkFtZTgwOTcxNTEzODE@._V1_UY268_CR2,0,182,268_AL_.jpg",3.3988
6.9,Thriller,"When a young man and his friends dig a hole to expand their restaurant, they enter a nearby bank vault that is being robbed.",Chongqing Hot Pot,/title/tt5596352/,Qing Yang,94 mins.,215,2016,"http://ia.media-imdb.com/images/M/MV5BMTQ2ODY0NzYzOF5BMl5BanBnXkFtZTgwMDUwODI1ODE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39875
7.5,"Comedy,Drama","Joe, a programmer and obsessive self-quantifier, and Emily, a budding comedy performer, are happily married until they decide to use one another in their work.",Operator,/title/tt5052524/,Logan Kibens,87 mins.,31,2016,"http://ia.media-imdb.com/images/M/MV5BODg3YTgxNmUtYzQwZS00MzAwLWJlYTctNTZiNWEzNDcyOWIzXkEyXkFqcGdeQXVyMjUwNjgxMDM@._V1_UY268_CR96,0,182,268_AL_.jpg",3.3986
9.9,Drama,"Mas Gagah was changed.After went to Ternate for his assignment suddenly he changed drastically. His sister, Gita Ayu can't accept this. She thought Mas Gagah is a new person who totally different from the previous one.",Ketika Mas Gagah Pergi the Movie,/title/tt5605508/,Firman Syah,,7,2016,"http://ia.media-imdb.com/images/M/MV5BNGMxZDI0Y2MtZjA1Ni00YjlmLWI0YTgtNDk1ZWI2NTFjYmIzXkEyXkFqcGdeQXVyNjYxMDA4MDQ@._V1_UY268_CR4,0,182,268_AL_.jpg",3.3986
7.4,Animation,"When Hidimbak attacks manali Bheem has to stop that strong man,",Chhota Bheem Himalayan Adventure,/title/tt5212160/,Rusauro B. Adorable,,36,2016,Not Available,3.39855
8,"Comedy,Drama",A glam rock dilettante's life takes a dramatic turn when his ex unexpectedly drops their 11-year-old son off for the week.,Hunky Dory,/title/tt4515890/,Michael Curtis Johnson,88 mins.,18,2016,"http://ia.media-imdb.com/images/M/MV5BOTA3Mjg2NDQ3NF5BMl5BanBnXkFtZTgwMjExNTU3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39855
8.6,"Comedy,Drama",Lou Wilson returns from a few years of college to live at home again only to find that his parents have adopted a 12-year-old.,Adoptation,/title/tt4591234/,Tom Knoblauch,89 mins.,12,2016,"http://ia.media-imdb.com/images/M/MV5BMTg1MTM3NDQ5NF5BMl5BanBnXkFtZTgwMzIzNTI4NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39855
9.5,"Action,Drama,Horror,Mystery",Film opens with the question: How to get rid of the obsession of love and death? Mai Anh did not accept the loss of her father was an accident...,Ám Anh,/title/tt5446460/,Bao Nguyen,90 mins.,8,2016,"http://ia.media-imdb.com/images/M/MV5BZDQ4NjQ0ZjgtOGY0Zi00ZTExLTgxN2QtZDZjMjQxMjI1Y2E1XkEyXkFqcGdeQXVyNjUzMTk2MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39855
7.3,Drama,"EQUITY, the first female-driven Wall Street film, follows a senior investment banker who is threatened by a financial scandal and must untangle a web of corruption.",Equity,/title/tt3958780/,Meera Menon,100 mins.,42,2016,"http://ia.media-imdb.com/images/M/MV5BNTU1NDg1ODYyNl5BMl5BanBnXkFtZTgwMzc4NjkzNzE@._V1_UY268_CR147,0,182,268_AL_.jpg",3.3983
7.8,"Comedy,Romance",Love Shagun is a romantic comedy about seven different definitions of love where the definitions are the characters themselves...,Love Shagun,/title/tt5130348/,Saandesh Nayak,120 mins.,21,2016,"http://ia.media-imdb.com/images/M/MV5BMTU1MTk2NzU1NV5BMl5BanBnXkFtZTgwMDM0NjM4NzE@._V1_UY268_CR13,0,182,268_AL_.jpg",3.39825
7.6,Drama,"Prejudice. Human rights. Bullying. ""Romeo and Juliet"" meets ""Crash"" meets ""Requiem for a Dream""...with a twist. Based on the multi-award winning short film of the same name.",Love Is All You Need?,/title/tt2259122/,Kim Rocco Shields,,26,2016,"http://ia.media-imdb.com/images/M/MV5BZTllODAzMDQtMTkyYi00OWJjLTlmOWYtYzJiYjFkMWIzOWYxXkEyXkFqcGdeQXVyMjM2NjIzNjM@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39815
7.6,Comedy,"After 20 years of marriage, Ana Lúcia and her husband Fábio decide to get a divorce. Fábio, however...",De Onde Eu Te Vejo,/title/tt4183372/,Luiz Villaça,,26,2016,"http://ia.media-imdb.com/images/M/MV5BMzdkY2MzM2MtODQxYi00YzQwLWE3Y2EtNzVjNjQ5YmQ0ZDQwXkEyXkFqcGdeQXVyMzI5MTIxOTk@._V1_UY268_CR0,0,182,268_AL_.jpg",3.39815
8.1,Comedy,"If there's one thing that the men of Rockford Texas love as much as their women, it's their guns. But...",Is That a Gun in Your Pocket?,/title/tt4196832/,Matt Cooper,95 mins.,16,2016,Not Available,3.39815
9.4,"Comedy,Horror","The story of Michael and Richard Henderson, two stepbrothers from West Virginia who saw an opportunity in the burgeoning VHS market in the 1980s and made their own backyard horror movies, ""The Curse of Stabberman"" and ""Cannibal Swim Club.""",Winners Tape All: The Henderson Brothers Story,/title/tt5167122/,Justin Channell,67 mins.,8,2016,"http://ia.media-imdb.com/images/M/MV5BNDcyY2Q1NmItN2UxMS00Y2QyLWFmNWQtZmFjZDdlODA4MDJmXkEyXkFqcGdeQXVyMDI1MzcyNg@@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39815
9.1,Drama,Small moments can change our entire path in life. Travel in and out of the lives of a number of vastly different people as each one connects to the next during their most pivotal moments.,Where We're Meant to Be,/title/tt4624798/,Michael Howard,113 mins.,9,2016,"http://ia.media-imdb.com/images/M/MV5BY2JjNTQxZTktN2M3YS00ZmE4LTgxM2EtYmE0N2U0ZTAwNDZiXkEyXkFqcGdeQXVyMDkyMDkwNg@@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3981
8.6,"Horror,Thriller",Two U.S. ecologists travel to a remote town in South America to investigate what appears to be unnatural decay of the environment. They soon discover the cause is a horrific curse that's been haunting the lands for centuries.,The Shades,/title/tt3312160/,Jeff Sun,,11,2016,"http://ia.media-imdb.com/images/M/MV5BMjEwMzgxMzU5NV5BMl5BanBnXkFtZTgwMDk1MTYwNjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39765
9,Drama,Two mercenaries ride a wave of pitch-black camaraderie as they travel through the desert night on their way to carry out a kidnapping in Iraq...,Tiger Raid,/title/tt4447518/,Simon Dixon,92 mins.,9,2016,"http://ia.media-imdb.com/images/M/MV5BYjM5MDEyZWQtZDJmYy00MmRiLTgyNzYtMjkwNzc5YWM3ZjdmXkEyXkFqcGdeQXVyNTgwNjEyNzM@._V1_UY268_CR229,0,182,268_AL_.jpg",3.39765
9,Drama,Eight women of different ages. Love and loneliness. Fear. The vestures that we all wear. This movie...,Kolekcja Sukienek,/title/tt5517328/,Marzena Wiecek,84 mins.,9,2016,"http://ia.media-imdb.com/images/M/MV5BNWZhMzZiYTctOTRjOS00OTk4LWE0Y2UtYzFjNDNjMjcxMzUyXkEyXkFqcGdeQXVyNTcwMzI1ODA@._V1_UY268_CR147,0,182,268_AL_.jpg",3.39765
7.5,Horror,"In the snowy Utah mountains, an ancient being terrorizes four friends as they try to survive.",Consumption,/title/tt2290473/,Brandon Scullion,,28,2016,"http://ia.media-imdb.com/images/M/MV5BMTUxMjA3MTcxNF5BMl5BanBnXkFtZTgwNzc0NDUyODE@._V1_UY268_CR1,0,182,268_AL_.jpg",3.3976
8.3,"Comedy,Drama","Mechanic brothers Pappi and Chethanappi runs competing shops and frequently quarrel with each other. Their favorite Yezdi bike, used in the bike race to settle their fights comes in the possession of Philipose.",Maanasaandarapetta Yezdi,/title/tt5439762/,Arun Omana Sadanandan,138 mins.,13,2016,"http://ia.media-imdb.com/images/M/MV5BZmU1MmYyNDMtMmU1ZC00ZTQ1LTg5YmItMjk1NTRiNmE3NDdhXkEyXkFqcGdeQXVyMTM5MDAzNzM@._V1_UY268_CR3,0,182,268_AL_.jpg",3.3975
7.2,Drama,Channo is an emotional journey of a very common Punjabi girl who went Canada to find her missing husband Jeet.,Channo Kamli Yaar Di,/title/tt5313414/,Pankaj Batra,144 mins.,48,2016,"http://ia.media-imdb.com/images/M/MV5BOTU3NjcwMmYtMTRkZC00ZGE5LTk1MWQtZDNkY2QzZWNkZDg1XkEyXkFqcGdeQXVyNjQ2ODg2MDg@._V1_UY268_CR9,0,182,268_AL_.jpg",3.39745
7.2,"Comedy,Drama","Jacques is an actor who runs away to the countryside to escape his gambling debts. He meets Simon, a...",Les mauvaises herbes,/title/tt5456706/,Louis Bélanger,105 mins.,48,2016,"http://ia.media-imdb.com/images/M/MV5BMWE1NmZlM2EtZjE1ZS00MTYxLTgzNmYtNzk5NjA2N2UwOWY5XkEyXkFqcGdeQXVyMzU1MDgwNTc@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39745
7.4,Drama,Oscuro animal tells the story of three women forced to flee their homes in a war torn region in Colombia. .,Oscuro animal,/title/tt4123876/,Felipe Guerrero,107 mins.,32,2016,"http://ia.media-imdb.com/images/M/MV5BZDE1ZWYxOWMtMThmZC00MGI2LWE0ZmEtYmFjMjRjMGY1MDAxXkEyXkFqcGdeQXVyNDY5MjU4Mzg@._V1_UY268_CR3,0,182,268_AL_.jpg",3.3974
7.6,Drama,"Upon his father's sudden death, a talented medical student must return to his home village in Ghana to fight for his family's survival.",Nakom,/title/tt4210112/,Kelly Daniela Norris,90 mins.,24,2016,"http://ia.media-imdb.com/images/M/MV5BMTkwOTc4NDU5NF5BMl5BanBnXkFtZTgwNjE5MTMyNjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3974
7.6,Drama,"Rauf hopes to win over his big crush, the older Zana, with the help of the colour pink. But what does pink really look like anyways...",Rauf,/title/tt5280652/,Soner Caner,94 mins.,24,2016,"http://ia.media-imdb.com/images/M/MV5BMzU5OTkyMTg3MV5BMl5BanBnXkFtZTgwMjc0MTg2NzE@._V1_UY268_CR3,0,182,268_AL_.jpg",3.3974
8.4,Thriller,When 11-year-old Gitty discovers that her beloved father is hiding a wealthy man in her family's silo in order to save their struggling farm...,American Fable,/title/tt4671002/,Anne Hamilton,96 mins.,12,2016,"http://ia.media-imdb.com/images/M/MV5BMmQxYjIzMTktNDA4My00MDQyLWI3NGYtZWZmNjUxOTM2NDgyXkEyXkFqcGdeQXVyNDk2MjUxMzc@._V1_UY268_CR43,0,182,268_AL_.jpg",3.39735
7.3,Drama,"An adaptation of Hjalmar Söderberg's novel ""The Serious Game"" from 1912. The great Swedish love story.",A Serious Game,/title/tt2787570/,Pernilla August,115 mins.,38,2016,"http://ia.media-imdb.com/images/M/MV5BYjdhY2RjNDItNmM4My00ZjIyLTk3N2EtZmE2YWY4YWFhNTAyXkEyXkFqcGdeQXVyMzkxODY5MDA@._V1_UY268_CR147,0,182,268_AL_.jpg",3.3973
7.5,"Comedy,Drama",A bittersweet romantic drama about a thirty-something Reykjavik couple heading in different directions.,Reykjavík,/title/tt3995110/,Ásgrímur Sverrisson,92 mins.,27,2016,"http://ia.media-imdb.com/images/M/MV5BOWEwM2RkODctZTFkMC00YmFkLTljMmQtMmViNTg4OTBlYzU0XkEyXkFqcGdeQXVyOTExMzYwMw@@._V1_UY268_CR2,0,182,268_AL_.jpg",3.39725
8.7,Horror,"Teenage friends out for beach week get unexpectedly detoured to a isolated motel where a deadly STD virus now runs rampant, turning those infected into the living dead.",Night of Something Strange,/title/tt3315380/,Jonathan Straiton,94 mins.,10,2016,"http://ia.media-imdb.com/images/M/MV5BMTUxMDgxNzM3MV5BMl5BanBnXkFtZTgwMzk5NTg2NTE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39725
8.7,Drama,"In front of the hot lights of a porn set and behind the closed doors of a burlesque studio, four young men leave boyhood behind and end up shedding more than just their clothes and inhibitions.",Daddy's Boy,/title/tt4868300/,Daniel Armando,78 mins.,10,2016,"http://ia.media-imdb.com/images/M/MV5BNDAwMjc4NjUwOV5BMl5BanBnXkFtZTgwNDg0NzQ4NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39725
7.7,Thriller,"Matt, a smart student, has to prove his innocence after being forced to take part in a bold heist at a famous London auction house...",Late Shift,/title/tt4796254/,Tobias Weber,,21,2016,"http://ia.media-imdb.com/images/M/MV5BMTc3MDY0ODgxM15BMl5BanBnXkFtZTgwNzIxMDY0NzE@._V1_UY268_CR3,0,182,268_AL_.jpg",3.3972
7.9,Musical,A Rockumentary about the Latino International Rockstar Enrique Bunbury in his legendary 'Las Consecuencias USA Tour 2010'.,El camino más largo,/title/tt4656396/,Alexis Morante,88 mins.,17,2016,"http://ia.media-imdb.com/images/M/MV5BMTQ1MDEzNjk1N15BMl5BanBnXkFtZTgwNzYzNDY5NjE@._V1_UY268_CR3,0,182,268_AL_.jpg",3.3971
8.5,"Fantasy,Horror,Mystery,Romance,Thriller",A fraternity president becomes obsessed with a young coed but his hopeful courtship decays into sinister pursuit as unnatural secrets surface about his brotherhood.,Somebody's Darling,/title/tt4613688/,Sharad Kant Patel,80 mins.,11,2016,"http://ia.media-imdb.com/images/M/MV5BMTc0NDg0ODUwMl5BMl5BanBnXkFtZTgwODUzOTU5NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3971
7.3,Drama,"São Paulo, 2007. Santana works as a dogcatcher, picking up stray animals. He is a friendly guy, averse to trouble...",Mundo Cão,/title/tt5256044/,Marcos Jorge,,37,2016,"http://ia.media-imdb.com/images/M/MV5BYzBjMmFmZjItYmUwOC00MzMxLWI5ZWMtZDVmMzg1MjkzYjRmXkEyXkFqcGdeQXVyNjUzNjYwMzI@._V1_UY268_CR147,0,182,268_AL_.jpg",3.39705
9.1,"Drama,Fantasy",Split is the surreal and epic journey a young woman takes to claim her own darkness and sexuality so...,Split,/title/tt3315656/,Deborah Kampmeier,127 mins.,8,2016,"http://ia.media-imdb.com/images/M/MV5BYzE4MzcxYTctZmVlZi00NGRhLWFkOWItMjJlZjU2ZjAyNTlkXkEyXkFqcGdeQXVyMzI2MjY2Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39695
8.1,Thriller,A group of hikers lost on the Appalachian Trail stumble across an ancient secret that threatens their survival.,Beacon Point,/title/tt3122390/,Eric Blue,85 mins.,14,2016,"http://ia.media-imdb.com/images/M/MV5BMTc0ODcxNzQxNV5BMl5BanBnXkFtZTgwODA2NTQ0NjE@._V1_UY268_CR3,0,182,268_AL_.jpg",3.39685
8.2,Drama,"A stranger arrives in Sarajevo and barges into Damir's reclusive world. Little by little she takes over his life, even absorbing his dreams, until finally she threatens his very existence.",Papagajka,/title/tt4164384/,Emma Rozanski,82 mins.,13,2016,"http://ia.media-imdb.com/images/M/MV5BMTU4MzMzNzMtMWJhMS00NGZmLWE4ZmItZDRkNGRhODliNTkyXkEyXkFqcGdeQXVyMTMxNDg4MjI@._V1_UY268_CR9,0,182,268_AL_.jpg",3.39685
8.2,"Drama,Family","At an age when perhaps friends mean more than moms, 10 year-old Sun is an outcast at school. During summer vacation...",The World of Us,/title/tt5502816/,Ga-eun Yoon,95 mins.,13,2016,"http://ia.media-imdb.com/images/M/MV5BNzA3ZmE3NGMtN2FjNS00NWU2LThmNWQtMGM3MDI5Yjc5NTE0XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_UY268_CR110,0,182,268_AL_.jpg",3.39685
7.8,"Comedy,Drama,Romance",With Love From... Suffolk is a feature film that celebrates love in all its guises. Set entirely within Suffolk...,With Love From... Suffolk,/title/tt4576580/,Graham Baker,,18,2016,"http://ia.media-imdb.com/images/M/MV5BMTAxNzg1NjkwMzVeQTJeQWpwZ15BbWU4MDAzODA3OTcx._V1_UX182_CR0,0,182,268_AL_.jpg",3.39675
8.6,Thriller,"The movie follows the story of Jonah Thomas, a US senator, who gets trapped in an epic battle fought between life and death.",Beyond the Darkness,/title/tt1885325/,Danny Carrales,95 mins.,10,2016,"http://ia.media-imdb.com/images/M/MV5BMjMxMzg4OTEyM15BMl5BanBnXkFtZTgwNjEwOTYyNzE@._V1_UY268_CR0,0,182,268_AL_.jpg",3.39675
9.8,Comedy,"A charming, terrible older sibling hatches a plan to keep his younger brother on drugs in order to win the heart of a lovely lady dope dealer who owes money to a local gangster.",Drugs & Other Love,/title/tt3317710/,Noah Applebaum,,6,2016,"http://ia.media-imdb.com/images/M/MV5BMWIxN2M1MjktM2EwOS00ZjBhLWIwNDgtNDRkMzhlYmVhMjc0XkEyXkFqcGdeQXVyMzk0ODgxNzc@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39675
7.2,"Drama,Horror","Louise and Kasper want to become parents but Louise is unable to have children. She seals a pact with her Romanian maid, Elena, to bear Louise's child, but things don't turn out as they planned.",Shelley,/title/tt5013688/,Ali Abbasi,92 mins.,44,2016,"http://ia.media-imdb.com/images/M/MV5BZjU4ODRlZmMtNzNhNi00YWVjLThlZDQtNzlmNWM5NDlmOGI1XkEyXkFqcGdeQXVyMzcwNjA5Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39665
7.6,Drama,The passionate journey of three Bollywood fanatics who wish to make it big in the industry.,Bollywood Diaries,/title/tt5216810/,K.D. Satyam,125 mins.,22,2016,"http://ia.media-imdb.com/images/M/MV5BMTY0MDA2MTYyMF5BMl5BanBnXkFtZTgwNjU1Njg3NzE@._V1_UY268_CR1,0,182,268_AL_.jpg",3.3966
7.9,"Action,Drama","A psychopathic psychiatrist sets out to murder Batman, for the sole purpose of spending her days with her 'true love'.",Joke's on Me,/title/tt4506232/,Alexander Cuenin,,16,2016,"http://ia.media-imdb.com/images/M/MV5BZjA2YTg3ZDEtMGEwMi00MTBmLWFjM2EtOGY3ZmFiZGU3OWM2XkEyXkFqcGdeQXVyMzczMzcxNTg@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39655
7.9,"Drama,Horror","Sara and Alisa's friendship comes to an end after Sara opens up about her sexual urges. As Alisa grows evermore distant, Sara descends deeper into lonliness, eventually leading her into a horrifying emotional state.",Open Wound,/title/tt4663796/,Momir Milosevic,72 mins.,16,2016,"http://ia.media-imdb.com/images/M/MV5BZjBkNjlhMzAtMzNhNi00YjY3LThhODctOGQwY2YyZDM4Njk2XkEyXkFqcGdeQXVyMzcxNDIwMDI@._V1_UY268_CR3,0,182,268_AL_.jpg",3.39655
8.4,Horror,"Set 30 years after the events that took place in ""The Return of the Living Dead"" A young college student returns to his hometown only to be faced with a situation that will change lives forever.",Return of the Dead,/title/tt3776104/,Dustin Bacon,69 mins.,11,2016,Not Available,3.39655
8.4,"Drama,Romance",A bipolar woman and a grief-stricken man struggle to forge a simple life.,The Other Half,/title/tt4625334/,Joey Klein,103 mins.,11,2016,"http://ia.media-imdb.com/images/M/MV5BMDhjNjA2OWItM2Y1Ni00YzA5LWE1ZWEtYjI3MmZlY2I2NDYwXkEyXkFqcGdeQXVyMjUwNjgxMDM@._V1_UY268_CR110,0,182,268_AL_.jpg",3.39655
9,"Comedy,Romance","A young New Zealand Samoan man called Adam (Neil Amituanai) ventures to his motherland to try and impress his crush Mary (Gloria Ofa Blake), who claims she only likes ""real"" Pacific Island men.",Three Wise Cousins,/title/tt5579650/,Stallone Vaiaoga-Ioasa,89 mins.,8,2016,"http://ia.media-imdb.com/images/M/MV5BNjlmODE0NGUtN2ZmNy00OTc4LTkyODEtNTNjMTllZWViNjQ3XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39655
7.4,"Animation,Horror,Mystery,Sci-Fi","Heaven is a beautiful, clean suburban paradise. Every block is populated by lush trees and lovely row homes...",When Black Birds Fly,/title/tt4007068/,Jimmy ScreamerClauz,105 mins.,29,2016,"http://ia.media-imdb.com/images/M/MV5BNDQyNTA3MDA3MF5BMl5BanBnXkFtZTgwMDIyMDI5NjE@._V1_UY268_CR3,0,182,268_AL_.jpg",3.3965
7.4,"Comedy,Drama,Romance","When Chihaya Ayase was in the 6th grade of elementary school, she met Arata Wataya. Arata Wataya transferred from Fukui Prefecture...",Chihayafuru Part I,/title/tt4785440/,Norihiro Koizumi,,29,2016,"http://ia.media-imdb.com/images/M/MV5BZGM3NzczYjQtZjE1ZS00NTY3LWIzNWYtZDZkNzI1MjAyMTcyXkEyXkFqcGdeQXVyNTI4ODg2Mjc@._V1_UY268_CR4,0,182,268_AL_.jpg",3.3965
7.2,Drama,"A ruthless pyromaniac is on the loose in a southern village of Norway. They don't know he's no stranger, but one of them. We follow him. The son of the fire brigade chief's own son, in secret spreading fear.",Pyromanen,/title/tt4637598/,Erik Skjoldbjærg,,43,2016,"http://ia.media-imdb.com/images/M/MV5BOTZiMjY1MDAtNzFiZS00YzU5LWFlZTctNjZlMDNlODUwN2VmXkEyXkFqcGdeQXVyMjA0ODU5NTY@._V1_UY268_CR3,0,182,268_AL_.jpg",3.39645
9.7,,"When her nine-year-old daughter vanishes in broad daylight, Meredith Clover obsesses over finding her, fearing the worst. But Meredith discovers that her secretive, and possibly visionary daughter is much more than simply gone.",Gone: VR 360,/title/tt4876244/,J.T. Petty,,6,2016,Not Available,3.39645
7.8,Drama,"After being exiled from Afghanistan, a former war journalist settles in a small town in Northern California and takes a job with a local newspaper...",The Fixer,/title/tt3519772/,Ian Olds,102 mins.,17,2016,Not Available,3.3963
7.8,Drama,"Set in a seaside resort, the film tracks a group of people who meet each other by the beginning of summer season.",Before the Summer Crowds,/title/tt5233554/,Mohamed Khan,,17,2016,"http://ia.media-imdb.com/images/M/MV5BNGVjYjlhMzktNmU1Ny00OGIwLTgwZTAtYmFhZTY4MGQ0M2M4XkEyXkFqcGdeQXVyMjI4NzAzNjg@._V1_UY268_CR16,0,182,268_AL_.jpg",3.3963
7.2,Comedy,"Isabel is an actress recent in her 40 years old, unable to get new roles for movies or theaters, since then directors looking for younger women...",La noche que mi madre mató a mi padre,/title/tt4480494/,Inés París,94 mins.,42,2016,"http://ia.media-imdb.com/images/M/MV5BMzZhYTc0NjItNDgyOS00YzdhLTk5YzctNTI4NWUxMjZlOGY0XkEyXkFqcGdeQXVyNDM3MzU1MTg@._V1_UX182_CR0,0,182,268_AL_.jpg",3.39625
